,SMILES,Genotoxicity(0.5기준)
4657,[Na+].CCOC1=CC=C(NC2=CC=C(NC3CCCCC3)C3=C2C(=O)C2=C(C=CC=C2)C3=O)C(=C1)S([O-])(=O)=O,1
4658,[NH4+].[NH4+].[O-]C(=O)CSSCC([O-])=O,0
4659,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,0
4660,CC(O)C(O)=O.CCCCC(CC)COC(=O)NC1=CC=C(C)C(NC(=O)OCCN(C)C)=C1,0
4661,COC1=C(C=C(C=C1)C(=O)NC1=CC=CC=C1)N=NC1=C2C=CC=CC2=CC(C(=O)NC2=C(C)C=CC(Cl)=C2)=C1O,0
4662,[Na+].[Na+].[Na+].[Na+].OC1=C2C(NC(=O)C3=CC(NC4=NC(F)=NC(F)=C4Cl)=CC=C3)=CC(=CC2=CC(=C1N=NC1=CC=C2C(C=CC=C2S([O-])(=O)=O)=C1S([O-])(=O)=O)S([O-])(=O)=O)S([O-])(=O)=O,0
4663,COS([O-])(=O)=O.CN(N=CC1=CC=[N+](C)C=C1)C1=CC=CC=C1,0
4664,[Na+].[Na+].[Na+].[Na+].[Na+].NC1=NC(NC2=CC(N=NC3=C(C=C4C=C(C(N=NC5=C(C=CC(=C5)S([O-])(=O)=O)S([O-])(=O)=O)=C(N)C4=C3O)S([O-])(=O)=O)S([O-])(=O)=O)=C(C=C2)S([O-])(=O)=O)=NC(Cl)=N1,0
4665,CC1=CC(NC(=O)C2=CC3=C(C=CC=C3)C(N=NC3=C(C)C=CC(=C3)C(=O)OCCCl)=C2O)=C(C)C=C1NC(=O)C1=CC2=C(C=CC=C2)C(N=NC2=C(C)C=CC(=C2)C(=O)OCCCl)=C1O,1
4666,CC(C)C1CC2CC(C=O)C1C=C2C,0
4667,C\C(=C/CO)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C,0
4668,O=C1N2C3=CC=CC4=CC=CC(N=C2C2=CC=CC5=CC=CC1=C25)=C34,1
4669,CC(C)(N)CO.CC1=CC=C(C=C1)S(O)(=O)=O,0
4670,CCCCCCCC[Sn](CCCCCCCC)(OC(=O)C(C)(C)CCC(C)(C)C)OC(=O)C(C)(C)CCC(C)(C)C,0
4671,[NH4+].[NH4+].[NH4+].[OH-].[OH-].[Zr+4].[O-]C([O-])=O.[O-]C([O-])=O,0
4672,CCCC[Sn](Cl)(Cl)CCCC,0
4673,[Na+].[Na+].[O-][Si]([O-])=O,0
4674,CCN(CC)C1=CC(NS(C)(=O)=O)=C(C=C1)N=NC1=C(C=C(C)C=C1C#N)C#N,0
4675,[Cl-].COC1=CC=CC=C1N=NC1=C(O)C=CC2=CC=C(C=C12)[N+](C)(C)C,0
4676,[Cl-].CC1=NN(C(=O)C1\N=N\C1=CC(=CC=C1)[N+](C)(C)C)C1=CC=CC=C1,0
4677,[Cl-].C[N+](C)(C)C1=CC2=C(C=CC(O)=C2N=NC2=CC=C(N)C(=C2)[N+]([O-])=O)C=C1,1
4678,CC(=O)OCCN(CCC#N)C1=CC=C(C=C1)N=NC1=CC=C(C=C1)[N+]([O-])=O,1
4679,CCCC=O.NC1=CC=CC=C1,0
4680,NCCNCCNCCN.CCCCCCCCCCCCCCCCCC(O)=O,0
4681,CC(C)=O.C1CCC(CC1)NC1CCCCC1,0
4682,[NH4+].[NH4+].[OH-].[Fe+3].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O,0
4683,FC1=CCC(F)(C=C1)C(=O)C1=CC=CC=C1,0
4684,CC(C)O[Al]=O,0
4685,[K+].CCCCCCCCCCOP(O)([O-])=O,0
4686,CCN(CC)C1=CC=C2C=C(C3=NC4=C(O3)C=CC(=C4)S(N)(=O)=O)C(=O)OC2=C1,1
4687,CO[Si](OC)(C1=CC=CC=C1)C1=CC=CC=C1,1
4688,CC(C)C(OC(=O)C(C)C)C(C)(C)COC(=O)C(C)C,0
4689,C1CC2C3CC(C2C1)C1(CCCO1)C3,0
4690,COC1=CC=C(NC(=O)[C@@H]2C[C@H](C)CC[C@H]2C(C)C)C=C1,0
4691,CC1CCCC(C)C1N,0
4692,COC(=O)C1=CC=C(C(=O)OC)C(=C1)N=NC(C(C)=O)C(=O)NC1=CC=C(NC(=O)C(N=NC2=CC(=CC=C2C(=O)OC)C(=O)OC)C(C)=O)C=C1,0
4693,OC1=C(C=C2C=CC=CC2=C1\N=N\C1=CC=CC(Cl)=C1Cl)C(=O)NC1=CC=CC2=C(NC(=O)C3=C(O)C(\N=N\C4=CC=CC(Cl)=C4Cl)=C4C=CC=CC4=C3)C=CC=C12,1
4694,CCOS(=O)(=O)OCC.CCCCCCCCC=CCCCCCCCC1=NCCN1CCO,0
4695,CC1CC(C)=CC(C)C1CO,0
4696,[H][C@@]1(CC[C@@]([H])(CC1)NC(N)=O)NC(N)=O,0
4697,CC(C)CC(C)=NCCN(CCN=C(C)CC(C)C)CC(O)COC1=CC=CC=C1,0
4698,[Na+].[Na+].[Cr+3].[O-]C1=CC(=CC=C1\N=N\C1=C([O-])C=CC2=C1C=CC=C2)[N+]([O-])=O.[O-]C1=CC(=CC=C1\N=N\C1=C([O-])C2=CC=CC=C2C(=C1)S([O-])(=O)=O)[N+]([O-])=O,1
4699,CC(C)=COC(=O)C1=CC=CC=C1C,0
4700,FC(F)=C(F)C(F)=C(F)F,0
4701,[Cr+3].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O,0
4702,[H][C-]1C(C)=[O][Ti+4]2([O-]CC)([O-]C(C)C)([O]=C1C)[O]=C(C)[C-]([H])C(C)=[O]2,0
4703,CC1(C)CC(N)CC(C)(CN)C1.CC(C)(C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OCC2CO2)C=C1,0
4704,OCC#C.CCC(=O)CCC1C(C)=CCCC1(C)C,0
4705,CCCCC(CC)C(=O)OOC(C)(C)CC,0
4706,CC1CC(CC2CCC(N)C(C)C2)CCC1N,0
4707,CC(C)(C)OC(=O)C(C)(C)ON=C(C(O)=O)C1=CSC(NC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)=N1,0
4708,CC(C)CCC[C@H](C)CCO,0
4709,[Cr+3].CCCC(CC)(CCC)C([O-])=O.CCCC(CC)(CCC)C([O-])=O.CCCC(CC)(CCC)C([O-])=O,0
4710,CCOC(=O)[C@H](C)O,0
4711,[Zn++].CCC(C)OP([S-])(=S)OC(C)CC(C)C.CCC(C)OP([S-])(=S)OC(C)CC(C)C,0
4712,[K-].[K-].[H][C@@]1(O[C@@H]2[C@@H](O)[C@H](O)[C@H](O[C@]2([H])O[C@H]2CC[C@@]3(C)[C@@]([H])(CC[C@]4(C)[C@]3([H])C(=O)C=C3[C@]5([H])C[C@](C)(CC[C@]5(C)CC[C@@]43C)C(O)=O)C2(C)C)C(O)=O)O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O,0
4713,CCCCOB(OCCCC)OCCCC,0
4714,[Na+].[Na+].NC1=CC(N)=C(C=C1)N=NC1=CC=C(C=C1)N=NC1=C(N)C2=C(O)C(N=NC3=CC=CC=C3)=C(C=C2C=C1S([O-])(=O)=O)S([O-])(=O)=O,0
4715,CCCCC(CC)COC(=O)C(C)=C,0
4716,NCCCO.CC(CC1=CC(C)=CC(=O)N1O)CC(C)(C)C,0
4717,COC1=CC=C(C=C1)C(OC[C@H]1O[C@H](C[C@@H]1O)N1C=NC2=C1NC(NC(=O)C(C)C)=NC2=O)(C1=CC=CC=C1)C1=CC=C(OC)C=C1,0
4718,C=CCOC(=O)COC1CCCCC1,0
4719,N1C=CC2=C1C=CC=C2.CC(CCCC(C)(C)O)CC=O,1
4720,NCCN.C=CC#N,0
4721,COS([O-])(=O)=O.CC(=C)C(=O)OCC[N+](C)(C)C,0
4722,[Cl-].CCCCCCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)OCCCCCCCCCCCCCC,0
4723,CCCP1(=O)OP(=O)(CCC)OP(=O)(CCC)O1,0
4724,[Na+].CCOC1=CC=C(C)C=C1N=NC1=CC=C(N=NC2=CC(=CC=C2)S([O-])(=O)=O)C2=C1C=CC=C2,0
4725,[Na+].CC1=C(N=NC2=C(Cl)C=C(C(Cl)=C2)S(=O)(=O)NCCS([O-])(=O)=O)C2=C(N1)C=CC=C2,0
4726,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0
4727,CC(C)=CCCC(C)=CCCC(C)=O,0
4728,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].OCCN(CCO)C1=NC(NC2=CC(=C(C=CC3=C(C=C(NC4=NC(NC5=C(C=CC(=C5)S([O-])(=O)=O)S([O-])(=O)=O)=NC(=N4)N(CCO)CCO)C=C3)S([O-])(=O)=O)C=C2)S([O-])(=O)=O)=NC(NC2=C(C=CC(=C2)S([O-])(=O)=O)S([O-])(=O)=O)=N1,0
4729,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].CCN1C(O)=C(N=NC2=CC(NC3=NC(NC4=CC(=C(C=CC5=C(C=C(NC6=NC(NC7=C(C=C(C(=C7)N=NC7=C(O)N(CC)C(=O)C(C(N)=O)=C7C)S([O-])(=O)=O)S([O-])(=O)=O)=NC(Cl)=N6)C=C5)S([O-])(=O)=O)C=C4)S([O-])(=O)=O)=NC(Cl)=N3)=C(C=C2S([O-])(=O)=O)S([O-])(=O)=O)C(C)=C(C(N)=O)C1=O,0
4730,FC(F)(F)CC(F)(F)F,0
4731,[Cl-].CCN(CC)C(N(CC)CC)=[N+](CC)CC,0
4732,CC(C=C)=CCC1OC1(C)C,0
4733,CC(C)CC=C,0
4734,OC(CC(O)=O)C(O)=O,0
4735,CCCCC(O)CO,0
4736,CCCCCCCC[Sn]1(CCCCCCCC)SCC(=O)OCCOC(=O)CS1,0
4737,[Br-].CC[N+]1(C)CCCC1,1
4738,FC(F)(F)\C=C/C(F)(F)F,0
4739,O=C1N2C(=NC3=C4C(C=CC=C24)=CC=C3)C2=CC=CC=C12,0
4740,CCOC(=O)CCCCCCCCC=C,0
4741,CN1CCN(N)CC1,1
4742,OC(=O)CCCCCCCCCCC(O)=O,0
4743,CCCCCCCCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCCCCCCCC,0
4744,NCCCCCCCCCCCC(O)=O,0
4745,CC(C)OC(=O)CCCCC(=O)OC(C)C,0
4746,CC1=NC=CN1,0
4747,CC1=C(CCO)C(=O)N=C(N)N1,0
4748,COC1=CC(=C(OC)C=C1Cl)[N+]([O-])=O,0
4749,F[B-](F)(F)F.CC[N+](C)(CC)CC,0
4750,NC1CCCCC1N,0
4751,CCC1CCC(=O)O1,0
4752,C=CC1CCCCC1,0
4753,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)C3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O,0
4754,COC1=CC(NS(=O)(=O)C2=CC=CC=C2)=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C1N,1
4755,COC1=CC=C(C)C=C1NC(C)=O,0
4756,CC(C)C1CCCCC1,0
4757,CC(C)C(=O)NC(N)=S,0
4758,FB(F)F.NCC1=CC=CC=C1,0
4759,CO[Si](CCCN=C(N(C)C)N(C)C)(OC)OC,0
4760,OC(=O)C1=CC=CC=C1NC(=O)CCC1=CC=C(O)C=C1,0
4761,OC(=O)C1=C(O)C=CC=C1,0
4762,[Na+].CC1=NN(C(N)=C1N=NC1=C(Cl)C=C(C(Cl)=C1)S([O-])(=O)=O)C1=CC=CC=C1,0
4763,OCCN(CCO)C(CO)(CO)CO,0
4764,COCCOC(=O)C(C)=C,0
4765,CC1=CC(O)=C(C)C(C)=C1,0
4766,[Na+].[Na+].N[C@@H](CC1=CC=C([O-])C=C1)C([O-])=O,0
4767,CC(C)(C)C1=CC(CCC(=O)NCCCNC(=O)CCC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)=CC(=C1O)C(C)(C)C,0
4768,CN(C)CCCNCCC#N,0
4769,CCCC1CCCC(=O)O1,0
4770,C[C@@H]1[C@H](O)CC[C@@]2(C)[C@H]1CC[C@@]1(C)[C@H]2[C@H](O)C[C@H]2\C([C@H](C[C@]12C)OC(C)=O)=C(/CCC=C(C)C)C(O)=O,0
4771,OC(=O)[C@@H](NC(=O)OCC1=CC=CC=C1)C1CCCCC1,0
4772,[Zn++].CCCCOP([S-])(=S)OCCCC.CCCCOP([S-])(=S)OCCCC,0
4773,OC1=C(C=C2C=CC=CC2=C1N=NC1=C(Cl)C=CC(Cl)=C1)C(=O)NC1=CC=C2NC(=O)NC2=C1,0
4774,CCOC(=O)C1=CNNC1=N,0
4775,[Na+].[Na+].[Na+].[Cr+3].[O-]C1=CC=C2C=CC=CC2=C1\N=N\C1=C([O-])C(=CC(=C1)[N+]([O-])=O)S([O-])(=O)=O.CC1=NN(C([O-])=C1\N=N\C1=C([O-])C(=CC(=C1)[N+]([O-])=O)S([O-])(=O)=O)C1=CC=CC=C1,1
4776,CC1=C(O)C(C)=C(C)C(O)=C1,0
4777,CN(C)C(C)(C)CO,0
4778,FC(F)=C(F)OC(F)(F)OC(F)(F)F,0
4779,CCCCCCC1(C)CCC(=O)O1,0
4780,CC1=CC=C(C=C1)[Si](Cl)(Cl)Cl,0
4781,[Na+].[Na+].[Na+].NC(=O)NC1=C(C=CC(NC2=NC(N)=NC(Cl)=N2)=C1)N=NC1=C(C=C2C=C(C=C(C2=C1)S([O-])(=O)=O)S([O-])(=O)=O)S([O-])(=O)=O,0
4782,[Na+].[Na+].[Na+].[Na+].NC1=NC(NC2=CC=C(N=NC3=CC=C(N=NC4=C(C=CC(=C4)S([O-])(=O)=O)S([O-])(=O)=O)C4=CC(=CC=C34)S([O-])(=O)=O)C3=CC=CC(=C23)S([O-])(=O)=O)=NC(Cl)=N1,0
4783,[Na+].[Na+].CC(C)(C1=CC=C(OS(=O)(=O)C2=CC=CC=C2N=NC2=C(N)C=CC3=C(C=CC=C23)S([O-])(=O)=O)C=C1)C1=CC=C(OS(=O)(=O)C2=CC=CC=C2N=NC2=C(N)C=CC3=C(C=CC=C23)S([O-])(=O)=O)C=C1,0
4784,[Na+].[Na+].[Na+].[Cu++].[O-]C(=O)C1=CC(=CC=C1\N=N\[C-](\N=N\C1=C([O-])C(NC2=NC(Cl)=NC(Cl)=C2Cl)=CC(=C1)S([O-])(=O)=O)C1=CC=CC=C1)S([O-])(=O)=O,0
4785,[Na+].OCNCC([O-])=O,1
4786,[Na+].COCCOCCOC1=CC(NC2=C(C)C(=C(C)C=C2C)S([O-])(=O)=O)=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C1N,0
4787,CCCCCCC(=O)CO,0
4788,CCCCOCCOCCOC(=O)CCC(=O)OCCOCCOCCCC,0
4789,[Na+].[Na+].CC1=NN(C2=[O-][Cr+3]3456[O-]C7=C(C=C(C=C7[N]3=N[C-]12)[N+]([O-])=O)S([O-])(=O)=O)C1=CC=CC=C1.CC1=NN(C(=[O-]4)[C-]1[N]5=NC1=CC=C(C=C1[O-]6)[N+]([O-])=O)C1=CC=CC=C1,1
4790,[Na+].[Na+].NC1=C(C=C(NC2=C(C=C(NC(=O)C(Br)=C)C=C2)S([O-])(=O)=O)C2=C1C(=O)C1=CC=CC=C1C2=O)S([O-])(=O)=O,1
4791,[Na+].[Na+].CC1=CC=C(C=C1)S(=O)(=O)NC1=C2C(O)=C(N=NC3=C(OC4=C(C)C=CC=C4)C=C(OC4=C(C)C=CC=C4)C=C3)C(=CC2=CC(=C1)S([O-])(=O)=O)S([O-])(=O)=O,0
4792,[Na+].[Na+].CCN(CC1=CC=CC(=C1)S([O-])(=O)=O)C1=CC=C(C=C1)N=NC1=CC=C(N=NC2=CC(=CC=C2)S([O-])(=O)=O)C2=CC=CC=C12,1
4793,[O-][N+](=O)C1=CC=C(C=C1)N=NC1=CC=C(C=C1)N(CCOCCC#N)CCC#N,1
4794,[Na+].[Na+].[Na+].CC1=CC(N=NC2=C(C=CC(=C2)S([O-])(=O)=O)S([O-])(=O)=O)=C(C)C=C1N=NC1=CC=C(NC2=NC(Cl)=NC(N)=N2)C2=C(C=CC=C12)S([O-])(=O)=O,0
4795,[Na+].[Na+].[Na+].CN(C1=CC=CC=C1)C1=NC(Cl)=NC(NC2=C3C(O)=C(N=NC4=C(C=CC=C4)S([O-])(=O)=O)C(=CC3=CC(=C2)S([O-])(=O)=O)S([O-])(=O)=O)=N1,0
4796,[Na+].[Na+].[Na+].[Na+].CC(=O)NC1=CC(NC(=O)C2=CC=C(C=C2)C(=O)NC2=CC=C(N=NC3=CC=C(C=C3S([O-])(=O)=O)N=NC3=CC=C(C=C3)S([O-])(=O)=O)C(NC(C)=O)=C2)=CC=C1N=NC1=CC=C(C=C1S([O-])(=O)=O)N=NC1=CC=C(C=C1)S([O-])(=O)=O,0
4797,[Na+].[Na+].[Na+].[Na+].OC1=CC(O)=C(C=C1\N=N\C1=CC(=CC2=C1C(O)=C(\N=N\C1=CC=C(NC3=CC=C(C=C3S([O-])(=O)=O)[N+]([O-])=O)C=C1)C(=C2)S([O-])(=O)=O)S([O-])(=O)=O)\N=N\C1=CC=C(NC2=C(C=C(C=C2)[N+]([O-])=O)S([O-])(=O)=O)C=C1,1
4798,[Na+].[Na+].CC1=CC=CC=C1OC1=CC=CC=C1N=NC1=C(C=C2C=C(C=C(NC(=O)C3=CC=CC=C3)C2=C1O)S([O-])(=O)=O)S([O-])(=O)=O,0
4799,[Na+].[Na+].NC1=C(N=NC2=CC=C(NC(=O)C(Br)=C)C=C2S([O-])(=O)=O)C2=C(O)C=C(C=C2C=C1)S([O-])(=O)=O,1
4800,[Ca++].CC1=CC(=C(C=C1Cl)N=NC1=C(O)C(=CC2=C1C=CC=C2)C([O-])=O)S([O-])(=O)=O,0
4801,[Na+].[Na+].[O-][N+](=O)C1=CC(=C2[O-][Cr+3]3456[O-]C7=CC=C8C=CC=CC8=C7[N]3=NC2=C1)[N+]([O-])=O.[O-][N+](=O)C1=C(C2=CC=C([O-]4)C(=C2C=C1)[N]5=NC1=C2C=CC=CC2=CC=C1[O-]6)S([O-])(=O)=O,0
4802,[Na+].[Na+].[Cr+3].CC1=NN(C(=O)[C-]1\N=N\C1=C([O-])C=CC(=C1)[N+]([O-])=O)C1=CC=CC=C1.[O-]C1=CCC2=C(C=CC=C2)C1\N=N\C1=C2C=CC(=CC2=C(OS([O-])(=O)=O)C=C1[O-])[N+]([O-])=O,0
4803,NC1=CC=CC(=C1)C(O)=NC1=C2C(O)=CC(=CC2=C(C=C1)S(O)(=O)=O)S(O)(=O)=O,0
4804,[Na+].[Na+].[Na+].[Na+].CC1=NN(C(=O)C1N=NC1=CC(NC(=O)C(Br)=C)=CC=C1S([O-])(=O)=O)C1=C(Cl)C=C(C(Cl)=C1)S([O-])(=O)=O,0
4805,[Na+].[Co+3].CNS(=O)(=O)OC1=CC(\N=N\[C-](C(C)=O)C(=O)NC2=CC=CC=C2Cl)=C([O-])C=C1.CNS(=O)(=O)OC1=CC(\N=N\[C-](C(C)=O)C(=O)NC2=CC=CC=C2Cl)=C([O-])C=C1,0
4806,CC1(C)CC(=O)CC(C)(C1)C#N,0
4807,[K+].CC(=O)CC(=O)NC1=CC=C(C=C1)S([O-])(=O)=O,0
4808,CC(C)(C1=CC=CC=C1)C1=CC(N2N=C3C=CC=CC3=N2)=C(O)C(=C1)C(C)(C)C1=CC=CC=C1,0
4809,COC1=CC=C(C=C1)C(=O)CC(=O)C1=CC=C(C=C1)C(C)(C)C,0
4810,CCCCC(CC)COCC(O)CO,0
4811,N[C@@H](CC(N)=O)C(O)=O,0
4812,[NH4+].CCCCC(CC)COS([O-])(=O)=O,0
4813,CCN(CCC(C)C)C1=CC=C2C(OC3=C(C=C(NC4=CC=CC=C4)C(C)=C3)C22OC(=O)C3=CC=CC=C23)=C1,0
4814,CCN1C(O)=C(N=NC2=C(C=C(Cl)C=C2)[N+]([O-])=O)C(C)=C(C#N)C1=O,0
4815,CCN(CC)C1=CC2=C(C=C1)C(C#N)=C(C1=NC3=C(S1)C=CC=C3)C(=O)O2,1
4816,CC1=CC=C(C=C1)S(N)(=O)=O,0
4817,[Na+].CC(=O)NC1=CC=CC(NC2=CC(=C(N)C3=C2C(=O)C2=CC=CC=C2C3=O)S([O-])(=O)=O)=C1,0
4818,CCCCCC1CCCC(=O)O1,0
4819,[Na+].CCCCCCCCCCCC(=O)NCCS([O-])(=O)=O,0
4820,CCCCCCC1CCC(=O)O1,0
4821,[Na+].[Na+].[Na+].CN(C1=CC2=CC(=C(N=NC3=CC=C4C(C=CC=C4S([O-])(=O)=O)=C3S([O-])(=O)=O)C(O)=C2C=C1)S([O-])(=O)=O)C1=NC(N)=NC(Cl)=N1,0
4822,OS(O)(=O)=O.NC1=CC(N)=C(OCCO)C=C1,0
4823,CCCCCCCCC(=O)OCC(CO)(COC(=O)CCCC)COC(=O)CCCCCC,0
4824,CCN(CC)C1=CC=C(N=NC2=NC=C(S2)[N+]([O-])=O)C(C)=C1,0
4825,CCC(=O)OC\C=C(/C)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C,0
4826,COC(=O)CCN(CCC(=O)OC)C1=CC(NC(C)=O)=C(C=C1)N=NC1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O,0
4827,CCCCCCC(=O)OCCOCCOCCOCCOC(=O)CCCCCC,0
4828,[Cu++].CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCCCCCC.[O-]S(=O)(=O)C1=CC=C2C3=NC4=NC(=NC5=C6C=CC=CC6=C([N-]5)N=C5N=C(N=C([N-]3)C2=C1)C1=CC=CC=C51)C1=CC=CC=C41,0
4829,Cl.Cl.CCCCCCCCN=C1C=CN(CCCCCCCCCCN2C=CC(C=C2)=NCCCCCCCC)C=C1,0
4830,CC(C)(C)C1=CC(=CC2=CC=CC=C2)C=C(C1=O)C(C)(C)C,0
4831,OC1=CC=C2C=CC=CC2=C1C=O,0
4832,CCCCC(CC)COC(=O)OOC(C)(C)CC,0
4833,CCCCCCCCCCCCCCCCCC[Si](C)(OC)OC,0
4834,CCOC(=O)C(=C)C#N,0
4835,[Na+].CC1=CC(O)=CC=C1N=NC1=CC=C(NC2=CC=C(C=C2[N+]([O-])=O)S([O-])(=O)=O)C=C1,0
4836,[Na+].CCN(C1=CC=CC=C1)S(=O)(=O)C1=CC=CC=C1N=NC1=C(N)C=CC2=C1C(O)=CC(=C2)S([O-])(=O)=O,0
4837,CCN(C(C)C)C(C)C,0
4838,[Na+].[Na+].CC(CCOS(=O)(=O)C1=CC=CC=C1)[N-]C1=CC=C([N-]C(C)CCOS(=O)(=O)C2=CC=CC=C2)C2=C1C(=O)C1=C(C=CC=C1)C2=O,0
4839,[H]C12CC3([H])CC(O)(C1)CC(C2)(C3)C(NC(=O)OC(C)(C)C)C(=O)N1C2CC2CC1C#N,0
4840,CS(O)(=O)=O.NC(=O)[C@@H]1C[C@@H]2C[C@@H]2N1,0
4841,[Na+].[Cr+3].[O-]C1=CC(=C2C=CC=CC2=C1\N=N\C1=CC=C2C=CC=C(C2=C1[O-])S([O-])(=O)=O)S([O-])(=O)=O,1
4842,CCNCC(O)C1=CC=CC(O)=C1,0
4843,CCCCCCCCCCCCCCCCCC(=O)OCC(COCC(COC(=O)CCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC,0
4844,CC(C)COC(=O)C1CCCCC1C(=O)OCC(C)C,0
4845,CCCCC(CC)COC(=O)CC(C)CC(C)(C)C,0
4846,CC(=C)C(=O)OCC1COC(C)(C)O1,0
4847,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].OC1=C(NC2=NC(NC3=CC=C(NC4=NC(Cl)=NC(NC5=C(O)C6=C(C=C(C=C6C=C5S([O-])(=O)=O)S([O-])(=O)=O)N=NC5=CC=C6C(C=CC=C6S([O-])(=O)=O)=C5S([O-])(=O)=O)=N4)C=C3)=NC(Cl)=N2)C(=CC2=CC(=CC(N=NC3=CC=C4C(C=CC=C4S([O-])(=O)=O)=C3S([O-])(=O)=O)=C12)S([O-])(=O)=O)S([O-])(=O)=O,0
4848,CCCCCCC1CCCC(=O)O1,0
4849,CC(O)C([O-])=O.CC(O)C([O-])=O.CC1=C(C(=O)NC(O)=C1)[N+]1=CC(=CC=C1)\N=N\C1=CC=C(CCC2=CC=C(C=C2)\N=N\C2=C[N+](=CC=C2)C2=C(C)C=C(O)NC2=O)C=C1,0
4850,[Na+].[Na+].CC1=NN(C(=N)C1N=NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(C=C1)N=NC1C(C)=NN(C1=N)C1=CC(=CC=C1)S([O-])(=O)=O)C1=CC(=CC=C1)S([O-])(=O)=O,0
4851,C\C=C\C(=O)[C@@H]1[C@@H](C)C=CCC1(C)C,0
4852,CC(CC\C=C(/C)CCC=O)C=C,0
4853,[Na+].CC1=C(N)C=C(C=C1)C(=O)NC1=CC=C(C=C1)S([O-])(=O)=O,0
4854,[Na+].[O-]S(=O)(=O)CCN1CCOCC1,0
4855,CCCCC(CC)COCCCNC(=O)NC1=CC=CC2=C(NC(=O)NCCCOCC(CC)CCCC)C=CC=C12,0
4856,[K+].[K+].OCCN(CCO)C1=NC(NC2=CC=CC=C2)=NC(NC2=CC=C(C=CC3=CC=C(NC4=NC(=NC(NC5=CC=CC=C5)=N4)N(CCO)CCO)C=C3S([O-])(=O)=O)C(=C2)S([O-])(=O)=O)=N1,0
4857,CCCO,0
4858,O=C(C1CCCCC1)C1=CC=CC=C1,0
4859,CC(C)(C)C1=CC2=C(OC(=N2)C2=CC=C(S2)C2=NC3=C(O2)C=CC(=C3)C(C)(C)C)C=C1,0
4860,FC1=CC=CC2=C1NC(=O)C2,0
4861,CC(C)=CCCC1=CC2=C(C=C1)C(=O)C1=CC=CC=C1C2=O,0
4862,CCCCO,0
4863,ClC1=NC2=C(N=C(Cl)N=C2N2CCCCC2)C(=N1)N1CCCCC1,0
4864,CCCCCCCC1CCCC(=O)O1,0
4865,C1=CC=CC=C1,1
4866,F[Sb-](F)(F)(F)(F)F.S(C1=CC=CC=C1)C1=CC=C(C=C1)[S+](C1=CC=CC=C1)C1=CC=CC=C1,1
4867,[Co++].CC([O-])=O.CC([O-])=O,1
4868,Cl.COC1=C(O)C=CC(CN)=C1,0
4869,OCCNCCO.OCCNCCO.COC1=CC(=CC=C1NC(=O)NC1=CC=C(C=C1OC)N=NC1=CC(=CC=C1)S(O)(=O)=O)N=NC1=CC(=CC=C1)S(O)(=O)=O,0
4870,[Cl-].CCN(CC1=CC=CC=C1)C1=CC=C(C=C(C#N)C(=O)OCC[N+](C)(C)C)C=C1,0
4871,CC(Cl)(Cl)Cl,0
4872,CC(C)OC(=O)C1=CC(N=NC2=C(O)C(=CC3=C2C=CC=C3)C(=O)NC2=CC(Cl)=C(NC(=O)C3=CC4=C(C=CC=C4)C(N=NC4=C(C)C=CC(=C4)C(=O)OC(C)C)=C3O)C=C2Cl)=C(C)C=C1,0
4873,[Co+3].CCN(CC)C1=CC2=[O+]C3=CC(=CC=C3C(=C2C=C1)C1=C(C=CC=C1)C(O)=O)N(CC)CC.CC(C)OCCCNS(=O)(=O)C1=CC(\N=N\[C-]2C(C)=NN(C2=O)C2=CC=CC=C2)=C([O-])C=C1.CC(C)OCCCNS(=O)(=O)C1=CC(\N=N\[C-]2C(C)=NN(C2=O)C2=CC=CC=C2)=C([O-])C=C1,0
